Sales,Quantity,Discount,Profit,Profit Margin (%),Ship_Duration,Region,Segment,Category,Sub_Category,Ship_Mode,Month,Weekday,Log_Sales,High_Discount,Month_Num,Weekday_Num,SubCat_ProfRate,Profitable
100.24,10,0.2,33.831,33.75,4,Central,Home Office,Office Supplies,Labels,Standard Class,June,Friday,4.617493935676923,0,6,5,1.0,1
871.8,3,0.2,87.18,10.000000000000002,2,South,Consumer,Office Supplies,Appliances,Second Class,March,Friday,6.771706434518861,0,3,5,0.867109634551495,1
61.96,4,0.5,-53.2856,-86.0,1,East,Corporate,Furniture,Bookcases,First Class,January,Tuesday,4.1424996041091475,1,1,2,0.5263157894736842,0
962.08,4,0.2,156.338,16.249999999999996,5,South,Consumer,Office Supplies,Appliances,Standard Class,March,Saturday,6.870136482075628,0,3,6,0.867109634551495,1
12.84,3,0.7,-9.8463,-76.68457943925233,5,South,Consumer,Office Supplies,Binders,Standard Class,March,Saturday,2.6275629501895237,1,3,6,0.6011730205278593,0
295.46,14,0.2,96.0232,32.49956000812293,5,South,Consumer,Office Supplies,Paper,Standard Class,March,Saturday,5.691912302085713,0,3,6,1.0,1
103.94,4,0.2,16.8896,16.249374639214935,4,East,Corporate,Furniture,Furnishings,Standard Class,September,Monday,4.653388758258566,0,9,1,0.8065522620904836,1
289.57,2,0.2,10.8588,3.749974099526885,5,South,Corporate,Furniture,Bookcases,Standard Class,November,Sunday,5.671844511120261,0,11,7,0.5263157894736842,1
39.72,5,0.2,4.4685,11.249999999999998,5,South,Corporate,Office Supplies,Storage,Standard Class,November,Sunday,3.7067193722422673,0,11,7,0.7795698924731183,1
244.77,4,0.2,24.4768,9.999918290640194,5,South,Corporate,Technology,Phones,Standard Class,November,Sunday,5.504396139235654,0,11,7,0.8521008403361344,1
20.94,3,0.0,6.0726,28.999999999999996,4,South,Home Office,Furniture,Furnishings,Standard Class,July,Friday,3.088311454847084,0,7,5,0.8065522620904836,1
135.09,9,0.0,62.1414,46.0,4,South,Home Office,Office Supplies,Binders,Standard Class,July,Friday,4.913316431572226,0,7,5,0.6011730205278593,1
279.86,14,0.0,64.3678,23.0,4,South,Home Office,Technology,Accessories,Standard Class,July,Friday,5.637856324540034,0,7,5,0.872,1
90.06,6,0.0,41.4276,46.0,4,South,Home Office,Office Supplies,Binders,Standard Class,July,Friday,4.511518629906636,0,7,5,0.6011730205278593,1
539.96,6,0.4,-107.9928,-20.000148159122897,4,East,Consumer,Technology,Phones,Standard Class,November,Sunday,6.2933453389595755,1,11,7,0.8521008403361344,0
50.23,7,0.4,-10.0464,-20.00079633685049,4,East,Consumer,Technology,Phones,Standard Class,November,Sunday,3.936325297951111,1,11,7,0.8521008403361344,0
19.24,3,0.7,-13.4694,-70.00727650727652,4,East,Consumer,Office Supplies,Binders,Standard Class,November,Sunday,3.0076608444192647,1,11,7,0.6011730205278593,0
5.3,3,0.2,0.4641,8.756603773584906,4,Central,Corporate,Office Supplies,Art,Standard Class,June,Sunday,1.840549633397487,0,6,7,1.0,1
19.14,4,0.2,5.98,31.24346917450366,2,East,Corporate,Office Supplies,Paper,Second Class,October,Sunday,3.0027078872904163,0,10,7,1.0,1
332.83,4,0.2,-24.9624,-7.50004506805276,2,East,Corporate,Furniture,Furnishings,Second Class,October,Sunday,5.810631881365446,0,10,7,0.8065522620904836,0
10.08,2,0.2,3.276,32.49999999999999,6,East,Home Office,Office Supplies,Labels,Standard Class,July,Thursday,2.405141681319138,0,7,4,1.0,1
59.99,1,0.4,-12.9987,-21.66811135189198,6,East,Home Office,Technology,Phones,Standard Class,July,Thursday,4.110709916308365,1,7,4,0.8521008403361344,0
5.72,5,0.7,-4.7625,-83.26048951048952,6,East,Home Office,Office Supplies,Binders,Standard Class,July,Thursday,1.9050881545350582,1,7,4,0.6011730205278593,0
9.42,5,0.7,-7.85,-83.33333333333333,6,East,Home Office,Office Supplies,Binders,Standard Class,July,Thursday,2.343727036325221,1,7,4,0.6011730205278593,0
1999.96,4,0.0,899.982,44.99999999999999,5,East,Corporate,Technology,Copiers,Second Class,December,Friday,7.6013823443789335,0,12,5,1.0,1
216.4,4,0.0,56.264,26.0,4,East,Home Office,Office Supplies,Storage,Standard Class,December,Monday,5.381738974687109,0,12,1,0.7795698924731183,1
6.94,3,0.2,2.3409,33.73054755043228,4,Central,Home Office,Office Supplies,Labels,Standard Class,February,Sunday,2.0719132752590443,0,2,7,1.0,1
4.43,3,0.8,-6.8634,-154.93002257336346,4,Central,Home Office,Office Supplies,Binders,Standard Class,February,Sunday,1.691939133945844,1,2,7,0.6011730205278593,0
2152.78,3,0.2,726.5619,33.74993729038731,5,East,Consumer,Office Supplies,Binders,Standard Class,November,Monday,7.674979716938397,0,11,1,0.6011730205278593,1
4007.84,10,0.2,-50.098,-1.25,5,East,Consumer,Furniture,Bookcases,Standard Class,November,Monday,8.296257201644028,0,11,1,0.5263157894736842,0
328.59,3,0.4,-147.8655,-45.0,3,South,Corporate,Furniture,Tables,First Class,October,Monday,5.79784945776923,1,10,1,0.3627906976744186,0
98.35,3,0.2,-24.588,-25.000508388408747,3,South,Corporate,Office Supplies,Storage,First Class,October,Monday,4.598648968997826,0,10,1,0.7795698924731183,0
158.99,1,0.0,41.3374,26.0,5,East,Corporate,Technology,Phones,Standard Class,October,Sunday,5.075111313280621,0,10,7,0.8521008403361344,1
291.1,5,0.0,75.686,26.0,5,East,Corporate,Furniture,Chairs,Standard Class,October,Sunday,5.677096209393695,0,10,7,0.6042154566744731,1
634.12,6,0.3,-172.1172,-27.142685926953884,4,Central,Home Office,Furniture,Chairs,Standard Class,March,Saturday,6.453813957416858,1,3,6,0.6042154566744731,0
17.47,3,0.2,5.6784,32.50372066399542,4,Central,Home Office,Office Supplies,Paper,Standard Class,March,Saturday,2.9161477942111484,0,3,6,1.0,1
155.88,6,0.0,38.97,25.0,2,Central,Home Office,Furniture,Chairs,First Class,July,Thursday,5.055481181888091,0,7,4,0.6042154566744731,1
327.56,4,0.1,21.8376,6.666748076688239,2,East,Consumer,Furniture,Chairs,Second Class,November,Sunday,5.794719469648303,0,11,7,0.6042154566744731,1
319.97,4,0.2,71.9928,22.49985936181517,2,Central,Home Office,Technology,Accessories,Second Class,October,Monday,5.771347660818625,0,10,1,0.872,1
505.32,3,0.2,31.5825,6.25,2,Central,Home Office,Office Supplies,Storage,Second Class,October,Monday,6.22716888046705,0,10,1,0.7795698924731183,1
3.81,1,0.2,1.2376,32.48293963254593,2,Central,Home Office,Office Supplies,Paper,Second Class,October,Monday,1.57069708411767,0,10,1,1.0,1
8.68,1,0.8,-14.7594,-170.03917050691243,2,Central,Home Office,Office Supplies,Binders,Second Class,October,Monday,2.2700619012884857,1,10,1,0.6011730205278593,0
24.42,1,0.2,7.9378,32.5053235053235,2,Central,Home Office,Office Supplies,Labels,Second Class,October,Monday,3.2355362657613083,0,10,1,1.0,1
1522.64,9,0.1,169.182,11.111096516576472,5,East,Corporate,Furniture,Chairs,Standard Class,June,Friday,7.3288574878697,0,6,5,0.6042154566744731,1
419.9,5,0.0,197.353,47.0,5,West,Corporate,Office Supplies,Envelopes,Standard Class,July,Thursday,6.042395275776525,0,7,4,1.0,1
3.15,1,0.0,1.512,48.00000000000001,5,West,Corporate,Office Supplies,Labels,Standard Class,July,Thursday,1.423108334242607,0,7,4,1.0,1
16.14,3,0.0,7.9086,49.0,5,East,Consumer,Office Supplies,Binders,Standard Class,May,Wednesday,2.8414149131696336,0,5,3,0.6011730205278593,1
194.25,2,0.3,-38.85,-20.0,5,East,Consumer,Furniture,Tables,Standard Class,May,Wednesday,5.274280788719795,1,5,3,0.3627906976744186,0
8.64,3,0.0,2.5056,28.999999999999996,5,East,Consumer,Office Supplies,Art,Standard Class,May,Wednesday,2.265921108622454,0,5,3,1.0,1
872.32,4,0.0,244.2496,27.999999999999996,5,East,Consumer,Furniture,Chairs,Standard Class,May,Wednesday,6.772302040794916,0,5,3,0.6042154566744731,1
2.69,2,0.2,1.008,37.47211895910781,4,Central,Consumer,Office Supplies,Art,Standard Class,April,Friday,1.3056264580524357,0,4,5,1.0,1
317.06,3,0.3,-18.1176,-5.714249668832397,4,Central,Consumer,Furniture,Chairs,Standard Class,April,Friday,5.76224004422777,1,4,5,0.6042154566744731,0
149.35,3,0.2,50.4063,33.75045195848678,4,Central,Consumer,Office Supplies,Envelopes,Standard Class,April,Friday,5.012965909434538,0,4,5,1.0,1
227.98,3,0.2,28.497,12.499780682516011,4,Central,Consumer,Technology,Accessories,Standard Class,April,Friday,5.433634663495666,0,4,5,0.872,1
11.96,2,0.0,5.8604,49.0,6,West,Consumer,Office Supplies,Paper,Standard Class,May,Tuesday,2.561867690924129,0,5,2,1.0,1
563.4,4,0.0,67.608,12.000000000000002,5,East,Corporate,Office Supplies,Storage,Standard Class,November,Friday,6.335763219978659,0,11,5,0.7795698924731183,1
319.92,8,0.0,118.3704,37.0,5,East,Corporate,Technology,Machines,Standard Class,November,Friday,5.771191870885455,0,11,5,0.5975609756097561,1
173.94,6,0.0,50.4426,28.999999999999996,5,South,Consumer,Technology,Phones,Second Class,December,Sunday,5.164443057991709,0,12,7,0.8521008403361344,1
1007.94,7,0.2,75.5958,7.500029763676408,5,West,Consumer,Technology,Phones,Standard Class,August,Monday,6.916655553768857,0,8,1,0.8521008403361344,1
6.68,1,0.0,3.2064,48.0,0,West,Consumer,Office Supplies,Paper,Same Day,October,Saturday,2.038619547159581,0,10,6,1.0,1
8.34,3,0.0,2.2518,26.999999999999996,0,West,Consumer,Office Supplies,Art,Same Day,October,Saturday,2.234306252240751,0,10,6,1.0,1
101.94,3,0.0,30.582,30.0,0,West,Consumer,Furniture,Furnishings,Same Day,October,Saturday,4.6341462942246086,0,10,6,0.8065522620904836,1
179.97,3,0.0,86.3856,48.0,4,West,Corporate,Technology,Accessories,Standard Class,August,Sunday,5.19833127167211,0,8,7,0.872,1
9.91,3,0.2,3.2214,32.50655903128153,3,South,Consumer,Office Supplies,Labels,First Class,March,Sunday,2.3896797998449792,0,3,7,1.0,1
34.65,3,0.0,9.702,28.000000000000004,6,West,Corporate,Office Supplies,Art,Standard Class,April,Thursday,3.573749146860305,0,4,4,1.0,1
19.8,5,0.2,1.7325,8.75,6,West,Corporate,Technology,Phones,Standard Class,April,Thursday,3.0349529867072724,0,4,4,0.8521008403361344,1
33.57,2,0.2,11.7488,34.99791480488531,3,East,Consumer,Office Supplies,Binders,Second Class,June,Monday,3.5429862539335333,0,6,1,0.6011730205278593,1
125.93,7,0.0,35.2604,27.999999999999996,7,Central,Corporate,Office Supplies,Art,Standard Class,May,Monday,4.843635753400086,0,5,1,1.0,1
1.37,1,0.7,-0.91,-66.42335766423358,6,South,Consumer,Office Supplies,Binders,Standard Class,June,Friday,0.8628899551470398,1,6,5,0.6011730205278593,0
62.02,2,0.2,22.4808,36.24766204450177,6,South,Consumer,Office Supplies,Paper,Standard Class,June,Friday,4.143452136329128,0,6,5,1.0,1
60.72,3,0.0,23.6808,39.0,5,East,Corporate,Furniture,Furnishings,Standard Class,December,Tuesday,4.12260802749496,0,12,2,0.8065522620904836,1
146.82,3,0.0,73.41,50.0,5,East,Corporate,Office Supplies,Paper,Standard Class,December,Tuesday,4.995995317356741,0,12,2,1.0,1
239.84,8,0.0,64.7568,26.999999999999996,5,East,Corporate,Furniture,Chairs,Standard Class,December,Tuesday,5.484132812596247,0,12,2,0.6042154566744731,1
15.66,6,0.0,7.2036,46.0,5,East,Corporate,Office Supplies,Labels,Standard Class,December,Tuesday,2.8130106367386967,0,12,2,1.0,1
5.94,3,0.0,0.0,0.0,5,West,Consumer,Office Supplies,Fasteners,Standard Class,May,Thursday,1.937301774518713,0,5,4,0.9019607843137255,0
45.36,7,0.0,21.7728,48.0,5,West,Consumer,Office Supplies,Paper,Standard Class,May,Thursday,3.836437018471551,0,5,4,1.0,1
211.17,4,0.2,23.7564,11.249893450774257,5,West,Consumer,Technology,Phones,Standard Class,May,Thursday,5.357387840125025,0,5,4,0.8521008403361344,1
484.7,6,0.2,-84.8232,-17.500144419228388,5,West,Consumer,Furniture,Chairs,Standard Class,May,Thursday,6.1855911493516995,0,5,4,0.6042154566744731,0
371.98,3,0.2,116.2425,31.24966396042798,5,West,Consumer,Technology,Machines,Standard Class,May,Thursday,5.921524798903301,0,5,4,0.5975609756097561,1
89.82,6,0.0,25.1496,28.000000000000004,0,East,Corporate,Office Supplies,Storage,Same Day,March,Tuesday,4.508879525669805,0,3,2,0.7795698924731183,1
19.3,3,0.2,6.03,31.243523316062177,2,West,Corporate,Office Supplies,Binders,First Class,October,Thursday,3.0106208860477417,0,10,4,0.6011730205278593,1
191.96,2,0.0,51.8292,26.999999999999996,7,South,Consumer,Furniture,Chairs,Standard Class,April,Tuesday,5.262482913538821,0,4,2,0.6042154566744731,1
21.3,3,0.0,9.798,46.0,7,South,Consumer,Office Supplies,Binders,Standard Class,April,Tuesday,3.104586678466073,0,4,2,0.6011730205278593,1
469.95,5,0.0,131.586,28.000000000000004,7,South,Consumer,Technology,Phones,Standard Class,April,Tuesday,6.154751931268826,0,4,2,0.8521008403361344,1
209.88,3,0.0,35.6796,17.0,7,South,Consumer,Furniture,Furnishings,Standard Class,April,Tuesday,5.351289251314142,0,4,2,0.8065522620904836,1
239.67,2,0.15,14.098,5.882254766971252,2,West,Consumer,Furniture,Bookcases,First Class,June,Friday,5.483426700544313,0,6,5,0.5263157894736842,1
22.5,6,0.0,10.8,48.00000000000001,2,West,Consumer,Office Supplies,Labels,First Class,June,Friday,3.1570004211501135,0,6,5,1.0,1
219.84,4,0.0,107.7216,49.0,2,West,Consumer,Office Supplies,Paper,First Class,June,Friday,5.397438457415844,0,6,5,1.0,1
41.88,6,0.0,12.1452,28.999999999999996,3,West,Corporate,Furniture,Furnishings,First Class,September,Saturday,3.7584055167625467,0,9,6,0.8065522620904836,1
58.48,8,0.0,27.4856,47.0,3,West,Corporate,Office Supplies,Labels,First Class,September,Saturday,4.085640121591954,0,9,6,1.0,1
102.44,1,0.3,-13.1706,-12.856891839125343,4,Central,Consumer,Furniture,Tables,Standard Class,January,Monday,4.638991734463602,1,1,1,0.3627906976744186,0
199.3,4,0.3,-8.5416,-4.285800301053689,4,Central,Consumer,Furniture,Chairs,Standard Class,January,Monday,5.299816242671772,1,1,1,0.6042154566744731,0
6999.96,4,0.0,2239.9872,32.0,7,East,Consumer,Technology,Machines,Standard Class,December,Sunday,8.85380256149137,0,12,7,0.5975609756097561,1
12.96,2,0.0,6.2208,47.99999999999999,4,West,Consumer,Office Supplies,Paper,Standard Class,May,Friday,2.6361960973342264,0,5,5,1.0,1
279.86,14,0.0,134.3328,47.99999999999999,3,East,Consumer,Technology,Phones,Second Class,September,Saturday,5.637856324540034,0,9,6,0.8521008403361344,1
7.38,5,0.7,-5.412,-73.33333333333333,4,South,Home Office,Office Supplies,Binders,Standard Class,October,Friday,2.1258479144939915,1,10,5,0.6011730205278593,0
698.35,3,0.2,52.3764,7.500021479200973,5,West,Consumer,Furniture,Chairs,Standard Class,December,Sunday,6.550151332225313,0,12,7,0.6042154566744731,1
1747.25,5,0.0,629.01,36.0,5,West,Consumer,Furniture,Tables,Standard Class,December,Sunday,7.466370566583977,0,12,7,0.3627906976744186,1
54.48,1,0.0,15.2544,28.000000000000004,2,Central,Home Office,Office Supplies,Appliances,Second Class,May,Friday,4.016022595446631,0,5,5,0.867109634551495,1
199.99,1,0.0,85.9957,43.0,0,West,Consumer,Technology,Accessories,Same Day,October,Monday,5.30325515557766,0,10,1,0.872,1
1421.66,8,0.4,-734.5264,-51.666812036633225,2,East,Corporate,Furniture,Tables,Second Class,October,Friday,7.260283637706941,1,10,5,0.3627906976744186,0
438.37,4,0.2,38.3572,8.749960079384994,6,West,Consumer,Technology,Phones,Standard Class,August,Monday,6.085341882699326,0,8,1,0.8521008403361344,1
139.94,7,0.2,-31.4874,-22.500643132771188,6,West,Consumer,Technology,Phones,Standard Class,August,Monday,4.948334267898876,0,8,1,0.8521008403361344,0
133.47,4,0.2,15.0156,11.250168577208361,6,West,Consumer,Office Supplies,Appliances,Standard Class,August,Monday,4.901341125835779,0,8,1,0.867109634551495,1
564.2,3,0.5,-304.6653,-53.99952144629564,6,West,Home Office,Furniture,Tables,Standard Class,December,Thursday,6.337179650810373,1,12,4,0.3627906976744186,0
87.17,2,0.2,8.7168,9.999770563267179,6,West,Home Office,Office Supplies,Appliances,Standard Class,December,Thursday,4.479266769098936,0,12,4,0.867109634551495,1
39.66,2,0.0,11.898,30.000000000000004,2,East,Consumer,Office Supplies,Art,Second Class,August,Saturday,3.7052448082002005,0,8,6,1.0,1
113.92,2,0.0,33.0368,28.999999999999996,2,East,Consumer,Office Supplies,Appliances,Second Class,August,Saturday,4.744236234111089,0,8,6,0.867109634551495,1
447.86,7,0.0,210.4942,47.0,2,East,Consumer,Office Supplies,Binders,Second Class,August,Saturday,6.106711035112369,0,8,6,0.6011730205278593,1
219.84,5,0.2,79.692,36.25,4,Central,Consumer,Office Supplies,Paper,Second Class,July,Thursday,5.397438457415844,0,7,4,1.0,1
49.57,2,0.2,17.3488,34.9985878555578,4,West,Corporate,Office Supplies,Binders,Second Class,August,Saturday,3.9233585150918917,0,8,6,0.6011730205278593,1
265.86,7,0.0,79.758,30.0,5,West,Corporate,Office Supplies,Art,Standard Class,September,Friday,5.5867241763142745,0,9,5,1.0,1
67.96,4,0.0,12.2328,18.0,7,South,Home Office,Furniture,Furnishings,Standard Class,September,Saturday,4.233526626355437,0,9,6,0.8065522620904836,1
10.92,6,0.0,4.914,44.99999999999999,2,Central,Consumer,Office Supplies,Art,Second Class,November,Saturday,2.4782176616372036,0,11,6,1.0,1
83.9,2,0.0,22.653,26.999999999999996,2,Central,Consumer,Technology,Machines,Second Class,November,Saturday,4.441474093317302,0,11,6,0.5975609756097561,1
19.75,5,0.0,5.135,26.0,2,Central,Consumer,Office Supplies,Appliances,Second Class,November,Saturday,3.0325462466767075,0,11,6,0.867109634551495,1
393.54,3,0.0,165.2868,42.0,2,Central,Consumer,Technology,Accessories,Second Class,November,Saturday,5.9777205293157225,0,11,6,0.872,1
46.87,7,0.2,3.5154,7.500320034136976,4,West,Home Office,Furniture,Furnishings,Standard Class,October,Friday,3.8684890034044175,0,10,5,0.8065522620904836,1
20.04,6,0.0,8.8176,44.00000000000001,5,West,Home Office,Furniture,Furnishings,Standard Class,November,Wednesday,3.046425387869509,0,11,3,0.8065522620904836,1
180.02,1,0.2,-15.7514,-8.749805577158092,5,Central,Consumer,Office Supplies,Storage,Standard Class,December,Thursday,5.1986075223990245,0,12,4,0.7795698924731183,0
41.55,2,0.6,-19.7372,-47.502286401925396,5,Central,Consumer,Furniture,Furnishings,Standard Class,December,Thursday,3.750679855019383,1,12,4,0.8065522620904836,0
13.12,5,0.2,1.476,11.25,5,Central,Consumer,Office Supplies,Art,Standard Class,December,Thursday,2.647592232065096,0,12,4,1.0,1
1117.92,4,0.0,55.896,5.0,7,West,Consumer,Office Supplies,Storage,Standard Class,May,Thursday,7.02011921335229,0,5,4,0.7795698924731183,1
47.97,3,0.0,14.8707,31.0,4,Central,Home Office,Technology,Accessories,Standard Class,August,Friday,3.891207865714226,0,8,5,0.872,1
415.18,3,0.2,134.9322,32.49968688279782,5,East,Consumer,Office Supplies,Binders,Standard Class,December,Friday,6.031117858984634,0,12,5,0.6011730205278593,1
35.23,3,0.2,11.4504,32.50184501845019,5,East,Consumer,Office Supplies,Binders,Standard Class,December,Friday,3.5898875049069856,0,12,5,0.6011730205278593,1
54.96,1,0.0,26.9304,49.0,5,East,Consumer,Office Supplies,Paper,Standard Class,December,Friday,4.024637149797281,0,12,5,1.0,1
163.14,4,0.2,20.392,12.49969351477259,4,South,Consumer,Furniture,Furnishings,Standard Class,May,Wednesday,5.100719722201566,0,5,3,0.8065522620904836,1
6.41,4,0.7,-4.9128,-76.64274570982839,4,South,Consumer,Office Supplies,Binders,Standard Class,May,Wednesday,2.0028304393079956,1,5,3,0.6011730205278593,0
217.58,2,0.2,19.0386,8.750160860373194,5,West,Consumer,Technology,Phones,Standard Class,June,Tuesday,5.387152080248527,0,6,2,0.8521008403361344,1
5.43,3,0.0,1.7919,33.0,5,West,Consumer,Office Supplies,Fasteners,Standard Class,June,Tuesday,1.860974538249528,0,6,2,0.9019607843137255,1
143.98,3,0.2,8.9985,6.249826364772885,5,West,Consumer,Technology,Phones,Standard Class,June,Tuesday,4.976595801872731,0,6,2,0.8521008403361344,1
519.68,7,0.2,58.464,11.25,5,South,Corporate,Technology,Phones,Standard Class,September,Saturday,6.25513564959826,0,9,6,0.8521008403361344,1
7.83,3,0.0,3.6018,46.0,5,East,Home Office,Office Supplies,Labels,Standard Class,April,Sunday,2.178155014615869,0,4,7,1.0,1
883.84,4,0.2,99.432,11.25,5,West,Consumer,Furniture,Chairs,Standard Class,November,Saturday,6.785406837702822,0,11,6,0.6042154566744731,1
